id,name,route_code,route_name,lat,long
3730410,دوره چگني - خرم‌آباد,813160,دوره چگني - خرم‌آباد,33.4852778,48.239444
3730411,سپيددشت - خرم آباد,813161,سپيددشت - خرم آباد,33.4604,48.461
3730412,کوهدشت - پل دختر (سه راهي زانوگه - سه راهي بابازيد),813162,کوهدشت - پل دختر (سه راهي زانوگه - سه راهي بابازيد),33.2236111,47.7227
3730413,الشتر - سه راهي الشتر,813169,الشتر - سه راهي الشتر,33.79875,48.2373
3730414,کوهدشت - دوره چگني,813178,کوهدشت - دوره چگني,33.5215,47.6817
3730415,فيروزآباد - نورآباد,813201,فيروزآباد - نورآباد,34.022,48.016
3730416,الشتر - فيروزآباد,813202,الشتر - فيروزآباد,33.8886,48.1739
3730417,خرم‌آباد - پلدختر (چم انجير),813208,خرم‌آباد - پلدختر (چم انجير),33.440522,48.238022
3730418,خرم‌آباد - سه‌راهي چالان چولان (مله سرخه) (متناظر توزين),813209,خرم‌آباد - سه‌راهي چالان چولان (مله سرخه),33.5659,48.9243
3730419,نورآباد - فيروزآباد,813251,نورآباد - فيروزآباد,34.022,48.016
3730420,فيروزآباد - الشتر,813252,فيروزآباد - الشتر,33.8886,48.1739
3730421,پلدختر - خرم‌آباد (چم انجير) (متناظر توزين),813258,پلدختر - خرم‌آباد (چم انجير),33.440522,48.238022
3730422,سه‌راهي چالان چولان - خرم‌آباد (مله سرخه),813259,سه‌راهي چالان چولان - خرم‌آباد (مله سرخه),33.5659,48.9243
3730423,انديمشک - پلدختر,813301,انديمشک - پلدختر,32.9514,47.8321
3730424,سه راهي زانوگه - پل سيمره,813302, سه راهي زانوگه - پل سيمره,33.467,47.42
3730425,پلدختر - بابازيد,813304,پلدختر - بابازيد,33.1705,47.7205
3730426,پلدختر - دره شهر (سراب حمام),813305,پلدختر - دره شهر (سراب حمام),33.1182,47.6504
3730427,پلدختر - انديمشک,813351,پلدختر - انديمشک,32.9514,47.8321
3730428,پل سيمره - سه راهي زانوگه,813352,پل سيمره - سه راهي زانوگه,33.467,47.42
3730429,بابازيد - پلدختر,813354,بابازيد - پلدختر,33.1705,47.7205
3730430,دره شهر - پلدختر (سراب حمام),813355,دره شهر - پلدختر (سراب حمام),33.1182,47.6504
3730431,اليگودرز - داران (اليگودرز - بويين مياندشت),813401,اليگودرز - داران (اليگودرز - بويين مياندشت),33.334821,49.839718
3730432,اليگودرز - خمين (اليگودرز),813402,اليگودرز - خمين (اليگودرز),33.466095,49.7044873
3730433,داران - اليگودرز (بويين مياندشت - اليگودرز),813451,داران - اليگودرز (بويين مياندشت - اليگودرز),33.334821,49.839718
3730434,خمين - اليگودرز (اليگودرز),813452,خمين - اليگودرز (اليگودرز),33.466095,49.7044873
3730435,ازنا - دورود,813501,ازنا - دورود,33.4402,49.2931
3730436,ازنا - اليگودرز,813502,ازنا - اليگودرز,33.4151,49.6494
3730437,ازنا - شازند (ازنا),813503,ازنا - شازند (ازنا),33.542,49.5093
3730438,دورود - ازنا,813551,دورود - ازنا,33.4402,49.2931
3730439,اليگودرز - ازنا (متناظر توزين),813552,اليگودرز - ازنا (متناظر توزين),33.4251,49.6262
3730440,شازند - ازنا (ازنا),813553,شازند - ازنا (ازنا),33.542,49.5093
3730441,بروجرد - توره (سه‌راهي بروجرد),813601,بروجرد - توره (سه‌راهي بروجرد),33.8529,48.8051
3730442,بروجرد - سه راهي چالان چولان,813602,بروجرد - سه راهي چالان چولان,33.7303,48.8741
3730443,بروجرد - اشترينان,813603,بروجرد - اشترينان,34.009297,48.64011
3730444,بروجرد - بيرانشهر,813604,بروجرد - بيرانشهر,33.7859,48.7855
3730445,کمربندي جنوبي خرم آباد (شمال به جنوب),813605,کمربندي جنوبي خرم آباد (شمال به جنوب),33.391676,48.363234
3730446,اشترينان - ملاير,813610,اشترينان - ملاير,34.04493,48.64507
3730447,آزادراه بروجرد - اراک,813617,آزادراه بروجرد - اراک,33.515123,48.468627
3730448,توره - بروجرد (سه‌راهي بروجرد),813651,توره - بروجرد,33.8529,48.8051
3730449,سه راهي چالان چولان - بروجرد,813652,سه راهي چالان چولان - بروجرد,33.7303,48.8741
3730450,اشترينان - بروجرد,813653,اشترينان - بروجرد,34.009297,48.64011
3730451,بيرانشهر - بروجرد,813654,بيرانشهر - بروجرد,33.7859,48.7855
3730452,کمربندي جنوبي خرم آباد (جنوب به شمال),813655,کمربندي جنوبي خرم آباد (جنوب به شمال),33.391676,48.363234
3730453,ملاير - اشترينان,813660,ملاير - اشترينان,34.04493,48.64507
3730454,آزادراه اراک - بروجرد,813667,آزادراه اراک - بروجرد,33.515123,48.468627
3730455,نورآباد - هرسين,813701,نورآباد - هرسين,34.1992,47.8567
3730456,نهاوند - سه راهي نور آباد,813702,نهاوند - سه راهي نور آباد,34.0427,48.1819
3730457,هرسين - نورآباد,813751,هرسين - نورآباد,34.1992,47.8567
3730458,سه راهي نور آباد - نهاوند,813752,سه راهي نور آباد - نهاوند,34.0427,48.1819
3730459,کوهدشت - سه راهي زانوگه,813901,کوهدشت - سه راهي زانوگه,33.455525,47.433962
3730460,سه راهي زانوگه - کوهدشت,813951,سه راهي زانوگه - کوهدشت,33.455525,47.433962
3730461,چوار - ایوان,833101,چوار - ایوان,33.80324,46.3281
9000280,,833102,ايلام - صالح آباد (مهران),33.486859,46.20704
3730462,ايلام - سرابله (تنگه ارغوان),833103,ايلام - سرابله (تنگه ارغوان),33.656406,46.452205
3730463,ايلام - بدره,833104,ايلام - بدره,33.583392,46.395375
3730464,مهران - مرز مهران,833105,مهران - مرز مهران,33.106929,46.124561
3730465,ايلام - سرابله,833106,ايلام - سرابله,33.719642,46.524756
3730466,ايلام - ملکشاهي,833112,ايلام - ملکشاهي,33.396867,46.587186
3730467,ايوان - چوار,833151,ايوان (اسلام آباد) - ايلام,33.80324,46.3281
9000281,,833152,صالح آباد (مهران) - ايلام,33.486859,46.20704
3730468,سرآبله - ايلام (تنگه ارغوان),833153,سرآبله - ايلام (تنگه ارغوان),33.656406,46.452205
3730469,بدره - ايلام,833154,بدره - ايلام,33.583392,46.395375
3730470,مرز مهران - مهران,833155,مرز مهران - مهران,33.106929,46.124561
3730471,سرابله - ايلام,833156,سرابله - ايلام,33.719642,46.524756
3730472,ملکشاهي - ايلام,833162,ملکشاهي - ايلام,33.396867,46.587186
3730473,ايوان - اسلام‌آباد (ايوان - زرنه),833201,ايوان - اسلام‌آباد (ايوان - زرنه),33.885425,46.236578
3730474,ايلام - کرمانشاه(قلاجه),833210,ايلام - کرمانشاه(قلاجه),33.969433,46.297778
3730475,زرنه - سومار,833211,زرنه - سومار,33.935317,46.170528
3730476,ايلام - صالح آباد (مهدي آباد),833221,ايلام - صالح آباد (مهدي آباد),33.6064,46.353
3730477,ايلام - چوار,833222,ايلام - چوار,33.63399,46.33062
3730478,ايلام - مهران (صالح آباد),833223,ايلام - مهران (صالح آباد),33.486859,46.20704
3730479,اسلام‌آباد - ايوان (چهارمله - ايوان),833251,اسلام‌آباد - ايوان (چهارمله - ايوان),33.885425,46.236578
3730480,کرمانشاه(قلاجه) - ايلام,833260,کرمانشاه(قلاجه) - ايلام,33.969433,46.297778
3730481,سومار - زرنه,833261,سومار - زرنه,33.935317,46.170528
3730482,صالح آباد - ايلام (مهدي آباد),833271,صالح آباد - ايلام (مهدي آباد),33.6064,46.353
3730483,چوار - ايلام,833272,چوار - ايلام,33.63399,46.33062
3730484,مهران - ايلام (صالح آباد),833273,مهران - ايلام (صالح آباد),33.486859,46.20704
3730485,دره شهر - پلدختر (دره شهر - پل گاوميشان),833302,دره شهر - پلدختر (دره شهر - پل گاوميشان),33.077753,47.497857
3730486,بدره - دره شهر,833304,بدره - دره شهر,33.280128,47.116956
3730487,دره شهر - آبدانان,833305,دره شهر - آبدانان,33.01223,47.389
3730488,سه راهي ملکشاهي - بدره,833306,سه راهي ملکشاهي - بدره,33.4547651,46.7614402
3730489,پلدختر - دره شهر (پل گاوميشان - دره شهر),833352,پلدختر - دره شهر (پل گاوميشان - دره شهر),33.077753,47.497857
3730490,دره شهر - بدره,833354,دره شهر - بدره,33.280128,47.116956
3730491,آبدانان - دره شهر,833355,آبدانان - دره شهر,33.01223,47.389
3730492,بدره - سه راهي ملکشاهي,833356,بدره - سه راهي ملکشاهي,33.4547651,46.7614402
3730493,آبدانان - مورموري,833403,آبدانان - مورموري,32.958847,47.444328
3730494,مورموري - آبدانان,833453, مورموري - آبدانان,32.958847,47.444328
3730495,دهلران - انديمشک (دشت عباس - انديمشک) (مرز استان),833501,دهلران - انديمشک (دشت عباس - انديمشک) (مرز استان),32.361272,48.014623
3730496,دهلران - انديمشک (دهلران - دشت عباس),833502,دهلران - انديمشک (دهلران - دشت عباس),32.56094,47.393002
3730497,سه راهي کاور - دهلران,833503,سه راهي کاور - دهلران,32.874804,46.8182692
3730498,انديمشک - دهلران (انديمشک - دشت عباس) (مرز استان),833551,انديمشک - دهلران (انديمشک - دشت عباس) (مرز استان),32.361272,48.014623
3730499,انديمشک - دهلران (دشت عباس - دهلران),833552,انديمشک - دهلران (دشت عباس - دهلران),32.56094,47.393002
3730500,دهلران - سه راهي کاور,833553,دهلران - سه راهي کاور,32.874804,46.8182692
3730501,پل سيمره - کوهدشت (مرز استان),833601,پل سيمره - کوهدشت (مرز استان),33.681026,47.056599
3730502,سرابله - پل سيمره,833602,سرابله - پل سيمره,33.7339,46.6644
9000282,,833603,سرابله - سه راهي شباب,33.7459315,46.6210091
3730503,توحيد - سه راهي ماهيزان,833604,توحيد - سه راهي ماهيزان,33.708351,47.061739
3730504,سرابله - سه راهي چهارمله,833608,سرابله - سه راهي چهارمله,33.836908,46.475867
3730505,شباب - سرابله,833609,شباب - سرابله,33.760672,46.622475
3730506,سه راهي عالي آباد - لومار,833610,سه راهي عالي آباد- لومار,33.610819,46.732911
3730507,سه راهي شباب - حميل,833611,سه راهي شباب - حميل,33.755461,46.6817
3730508,حمیل - پل سیمره (مرز استان),833612,حمیل - پل سیمره (مرز استان),33.74817,46.97239
3730509,ايلام - پل سيمره,833616,ايلام - پل سيمره,33.63721,47.02315
3730510,کوهدشت - پل سيمره (مرز استان),833651,کوهدشت - پل سيمره (مرز استان),33.681026,47.056599
3730511,پل سيمره - سرابله,833652,پل سيمره - سرابله,33.7339,46.6644
9000283,,833653,سه راهي شباب - سرابله,33.7459315,46.6210091
3730512,سه راهي ماهيزان - توحيد,833654,سه راهي ماهيزان - توحيد,33.708351,47.061739
3730513,سه راهي چهارمله - سرابله,833658,سه راهي چهارمله - سرابله,33.836908,46.475867
3730514,سرابله - شباب,833659,سرابله - شباب,33.760672,46.622475
3730515,لومار - سه راهي عالي آباد,833660,لومار - سه راهي عالي آباد,33.610819,46.732911
3730516,حميل - سه راهي شباب,833661,حميل - سه راهي شباب,33.755461,46.6817
3730517,پل سیمره - حمیل (مرز استان),833662,پل سیمره - حمیل (مرز استان),33.74817,46.97239
3730518,پل سيمره - ايلام,833666,پل سيمره - ايلام,33.63721,47.02315
3730519,صالح‌آباد - مهران (گلان),833701,صالح‌آباد - مهران (گلان),33.415758,46.262672
3730520,مهران - دهلران,833702,مهران - دهلران,33.096067,46.333667
3730521,مهران - ملکشاهي (سه راهي بانرحمان),833703,مهران - ملکشاهي (سه راهي بانرحمان),33.102842,46.261462
3730522,مهران - ملکشاهي,833704,مهران- ملکشاهي,33.354544,46.61305
3730523,مهران - صالح‌آباد (رضاآباد),833705,مهران - صالح‌آباد (رضاآباد),33.21625,46.24541
3730524,سه راهي آذر - ترمينال برکت,833706,سه راهي آذر - ترمينال برکت,33.10186,46.22941
3730525,مهران - ترمينال برکت,833707,مهران - ترمينال برکت,33.168614,46.205764
3730526,سه راهي آذر - پايانه برکت,833711,سه راهي آذر - پايانه برکت,33.087154,46.162375
3730527,مهران - صالح‌آباد (گلان),833751,مهران - صالح‌آباد (گلان),33.415758,46.262672
3730528,دهلران - مهران,833752,دهلران - مهران,33.096067,46.333667
3730529,ملکشاهي - مهران (سه راهي بانرحمان),833753,ملکشاهي - مهران (سه راهي بانرحمان),33.102842,46.261462
3730530,ملکشاهي - مهران,833754,ملکشاهي- مهران,33.354544,46.61305
3730531,صالح‌آباد - مهران (رضاآباد),833755,صالح‌آباد - مهران (رضاآباد),33.21625,46.24541
3730532,ترمينال برکت - سه راهي آذر,833756,ترمينال برکت - سه راهي آذر,33.10186,46.22941
3730533,ترمينال برکت - مهران,833757,ترمينال برکت - مهران,33.168614,46.205764
3730534,پايانه برکت - سه راهي آذر,833761,پايانه برکت - سه راهي آذر,33.087154,46.162375
3730535,ياسوج - بابا ميدان,853101,ياسوج - بابا ميدان,30.5647,51.5365
3730536,دهدشت - پاتاوه (دهدشت),853102,دهدشت - پاتاوه (دهدشت),30.808778,50.544201
3729122,ياسوج - سپيدان (سپيدان),853103,ياسوج - سپيدان,30.34373,51.827917
3730538,ياسوج - پاتاوه,853105,ياسوج - پاتاوه,30.7851,51.4229
3730539,ياسوج - سي سخت,853107,ياسوج - سي سخت,30.778022,51.513239
3730540,ياسوج - اقليد (ياسوج),853108,ياسوج - اقليد (ياسوج),30.703636,51.582436
3730541,ياسوج - سپيدار,853111,ياسوج - سپيدار,30.51244,51.50081
3730542,باباميدان - ياسوج,853151,باباميدان - ياسوج,30.5647,51.5365
3730543,پاتاوه - دهدشت (دهدشت),853152,پاتاوه - دهدشت (دهدشت),30.808778,50.544201
3729121,سپيدان - ياسوج (سپيدان),853153,سپيدان - ياسوج,30.34373,51.827917
3730545,پاتاوه - ياسوج,853155,پاتاوه - ياسوج,30.7851,51.4229
3730546,سي سخت - ياسوج,853157,سي سخت - ياسوج,30.778022,51.513239
3730547,اقليد - ياسوج (ياسوج),853158,اقليد - ياسوج (ياسوج),30.703636,51.582436
3730548,سپيدار - ياسوج,853161,سپيدار - ياسوج,30.51244,51.50081
3730549,دهدشت - چرام,853201,دهدشت - چرام,30.7863677,50.59211
3730550,ياسوج - پاتاوه (کمربندي ياسوج),853214,ياسوج - پاتاوه (کمربندي ياسوج),30.712483,51.526362
3730551,بهمئي - بهبهان,853215,بهمئي - بهبهان,30.875069,50.111564
3730552,چرام - دهدشت,853251,چرام - دهدشت,30.7863677,50.59211
3730553,پاتاوه - ياسوج (کمربندي ياسوج ),853264,پاتاوه - ياسوج (کمربندي ياسوج ),30.712483,51.526362
3730554,بهبهان - بهمئي,853265,بهبهان - بهمئي,30.875069,50.111564
3730555,گچساران - باباميدان (بوستان),853301,گچساران - باباميدان (بوستان),30.3098504,50.9709157
3730556,دهدشت - بهبهان,853302,دهدشت - بهبهان,30.536344,50.517311
3730560,گچساران - بهبهان (گچساران - خيرآباد),853303,گچساران - بهبهان (گچساران - خيرآباد),30.52258,50.42255
3730558,باشت - چرام,853306,باشت-چرام,30.7313,50.74359
9000284,,853310,گچساران - چرام,30.6392413,50.7522869
3730559,ياسوج - باباميدان (باباميدان),853311,ياسوج - باباميدان (باباميدان),30.299145,51.502034
3730560,گچساران - بهبهان (گچساران - خيرآباد),853312,گچساران - بهبهان (گچساران - خيرآباد),30.52258,50.42255
3730561,گچساران - ديلم,853314,گچساران - ديلم,30.349888,50.74977
3730562,باباميدان - گچساران (بوستان),853351,باباميدان - گچساران (بوستان),30.3098504,50.9709157
3730563,بهبهان - دهدشت,853352,بهبهان - دهدشت,30.536344,50.517311
3730567,بهبهان - گچساران (خيرآباد - گچساران),853353,بهبهان - گچساران (خيرآباد - گچساران),30.52258,50.42255
3730565,چرام - باشت,853356,چرام-باشت,30.7313,50.74359
9000285,,853360,چرام - گچساران,30.6392413,50.7522869
3730566,باباميدان - ياسوج (باباميدان),853361,باباميدان - ياسوج (باباميدان),30.299145,51.502034
3730567,بهبهان - گچساران (خيرآباد - گچساران),853362,بهبهان - گچساران (خيرآباد - گچساران),30.52258,50.42255
3730568,ديلم - گچساران,853364,ديلم - گچساران,30.34988,50.74977
3730569,سه‌راهي سميرم - پاتاوه,853401,سه‌راهي سميرم - پاتاوه,31.071,51.211
3730543,پاتاوه - دهدشت (دهدشت),853403,پاتاوه - دهدشت,30.808778,50.544201
3730571,ياسوج - چيتاپ,853404,ياسوج - چيتاپ,30.673018,51.514525
3730572,پاتاوه - سه‌راهي سميرم,853451,پاتاوه - سه‌راهي سميرم,31.071,51.211
3730573,دهدست - پاتاوه,853453,دهدست - پاتاوه,30.86,51.33
3730574,چيتاپ - ياسوج,853454,چيتاپ - ياسوج,30.673018,51.514525
3730575,سرخه - آرادان,873101,سرخه-آرادان,35.258591,52.726879
3730576,سمنان - مهديشهر,873102,سمنان - مهديشهر,35.636509,53.345257
3730577,سمنان - فيروزکوه (افتر),873103,سمنان - فيروزکوه (افتر),35.616029,53.11711
3730578,سمنان - دامغان (قوشه - دامغان),873104,سمنان - دامغان (قوشه - دامغان),36.019153,54.08224
3730579,سمنان - سرخه,873105,سمنان - سرخه,35.475456,53.220287
3730580,شهميرزاد - فولاد محله,873106,شهميرزاد - فولاد محله,35.832089,53.427213
3730581,چشمه علی - سه راهی فولاد محله,873107,چشمه علی - سه راهی فولاد محله,36.1567,53.8747
3730582,مهديشهر - شهميرزاد,873115,مهديشهر - شهميرزاد,35.746383,53.366527
9000286,,873119,سمنان - شهميرزاد (پردازش دوربين نظارتي),35.676263,53.3423138
3730583,آرادان - سرخه,873151,آرادان-سرخه,35.258591,52.726879
3730584,مهديشهر - سمنان,873152,مهديشهر - سمنان,35.636509,53.345257
3730585,فيروزکوه - سمنان (افتر),873153,فيروزکوه - سمنان (افتر),35.616029,53.11711
3730586,دامغان - سمنان (دامغان - قوشه),873154,دامغان - سمنان (دامغان - قوشه),36.019153,54.08224
3730587,سرخه - سمنان,873155,سرخه - سمنان,35.475456,53.220287
3730588,فولاد محله - شهميرزاد,873156,فولاد محله - شهميرزاد,35.832089,53.427213
9000287,,873157,سه راهی فولاد محله - چشمه علی,36.1567,53.8747
3730589,شهميرزاد - مهديشهر,873165,شهميرزاد - مهديشهر,35.746383,53.366527
9000288,,873169,شهميرزاد - سمنان (پردازش دوربين نظارتي),35.676263,53.3423138
3730590,دامغان - سمنان (صيد آباد) (متناظر توزين),873202,دامغان - سمنان (صيد آباد) (متناظر توزين),36.070205,54.171511
3730591,دامغان - معلمان,873203,دامغان - معلمان,36.0164,54.300289
3730592,دامغان - چشمه علي,873204,دامغان - چشمه علي,36.193396,54.250575
3730593,سمنان - دامغان (سمنان - قوشه),873205,سمنان - دامغان (سمنان - قوشه),35.83831,53.87677
3730594,سه راهي فولادمحله - کياسر,873228,سه راهي فولادمحله - کياسر,36.12237,53.76439
3730595,سه راهي بيارجمند - بيارجمند,873229,سه راهي بيارجمند - بيارجمند,36.397846,55.794113
3730596,سمنان - دامغان (کمربندي سمنان) (متناظر توزين),873230,سمنان - دامغان (کمربندي سمنان) (متناظر توزين),35.60268,53.40845
3730597,معلمان - دامغان,873253,معلمان - دامغان,36.0164,54.300289
3730598,چشمه علي - دامغان,873254,چشمه علي - دامغان,36.193396,54.250575
3730599,دامغان - سمنان (قوشه - سمنان),873255,دامغان - سمنان (قوشه - سمنان),35.83913,53.87687
3730600,کياسر - سه راهي فولادمحله,873278,کياسر - سه راهي فولادمحله,36.12237,53.76439
3730601,بيارجمند - سه راهي بيارجمند,873279,بيارجمند - سه راهي بيارجمند,36.397846,55.794113
3730602,دامغان - سمنان (کمربندي سمنان),873280,دامغان - سمنان (کمربندي سمنان),35.60268,53.40845
3730603,شاهرود - ميامي (متناظر توزين),873301,شاهرود - ميامي (متناظر توزين),36.445446,55.313915
3730604,شاهرود - دامغان (دهملا - دامغان),873302,شاهرود - دامغان (دهملا - دامغان),36.247674,54.603417
3730605,شاهرود - آزادشهر (بسطام - خوش ييلاق),873303,شاهرود - آزادشهر (بسطام - خوش ييلاق),36.679389,55.154249
3730606,ميامي - ري آباد,873305,ميامي - ري آباد,36.444348,55.681737
3730607,ميامي - کاهک,873306,ميامي - کاهک,36.4123,55.9343
3730608,معلمان - جندق,873307,معلمان - جندق,35.215844,54.560905
3730609,دامغان - شاهرود (دهملا - شاهرود),873308,دامغان - شاهرود (دهملا - شاهرود),36.298059,54.779836
3728756,شاهرود - سبزوار (داورزن - سبزوار),873326,شاهرود - سبزوار,36.33525,56.944789
3730610,شاهرود - بسطام,873327,شاهرود - بسطام,36.470782,54.994592
3730611,شاهرود - گرگان,873328,شاهرود - گرگان,36.497368,54.748719
3730612,شاهرود - طرود(معلمان),873329,شاهرود - طرود(معلمان),36.27646,54.986185
3730613,ميامي - شاهرود,873351,ميامي - شاهرود,36.445826,55.313787
3730614,دامغان - شاهرود (دامغان - دهملا),873352,دامغان - شاهرود (دامغان - دهملا),36.247483,54.603665
3730615,آزادشهر - شاهرود (خوش ييلاق - بسطام),873353,آزادشهر - شاهرود (خوش ييلاق - بسطام),36.679389,55.154249
3730616,ري آباد - ميامي,873355,ري آباد - ميامي,36.444348,55.681737
3730617,کاهک - ميامي,873356,کاهک - ميامي,36.4123,55.9343
3730618,جندق - معلمان,873357,جندق - معلمان,35.215844,54.560905
3730619,شاهرود - دامغان (شاهرود - دهملا),873358,شاهرود - دامغان (شاهرود - دهملا),36.298652,54.778811
3728750,سبزوار - شاهرود (سبزوار - داورزن),873376,سبزوار - شاهرود,36.33525,56.944789
3730620,بسطام - شاهرود,873377,بسطام - شاهرود,36.470782,54.994592
3730621,گرگان - شاهرود,873378,گرگان - شاهرود,36.497368,54.748719
3730622,طرود - شاهرود(معلمان),873379,طرود - شاهرود(معلمان),36.27646,54.986185
3730628,ايوانکي - شريف‌آباد,873401,ايوانکي - شريف‌آباد,35.371057,51.928837
3730623,شريف آباد - ايوانکي,873402,شريف آباد - ايوانکي,35.36983,51.92465
3730624,ايوانکي - گرمسار,873403,ايوانکي - گرمسار,35.301089,52.139331
3730625,آزادراه قم - گرمسار (گرمسار),873404,آزادراه قم - گرمسار (گرمسار),35.20617,52.20705
3730626,گرمسار - آرادان,873405,گرمسار - آرادان,35.243552,52.416439
3730627,ايوانکي - آبسرد (ايوانکي - دوآب),873415,ايوانکي - آبسرد (ايوانکي - دوآب),35.392475,52.130501
9000289,,873451,شريف‌آباد - ايوانکي,35.371057,51.928837
3730628,ايوانکي - شريف‌آباد,873452,ايوانکي - شريف‌آباد,35.371057,51.928837
3730629,گرمسار - ايوانکي,873453,گرمسار - ايوانکي,35.301089,52.139331
3730630,آزادراه گرمسار - قم (گرمسار) (متناظر توزين),873454,آزادراه گرمسار - قم (گرمسار) (متناظر توزين),35.20617,52.20705
3730631,آرادان - گرمسار,873455,آرادان - گرمسار,35.246077,52.414979
3730632,آبسرد - ايوانکي (دوآب - ايوانکي),873465,آبسرد - ايوانکي (دوآب - ايوانکي),35.392475,52.130501
3730633,اردبيل - آستارا (گيلانده - نمين) (متناظر توزين),913101,اردبيل - آستارا (گيلانده - نمين),38.3245,48.3945
3730634,اردبيل - خلخال (اردبيل),913102,اردبيل - خلخال,38.168932,48.391438
3730635,اردبيل - سرعين,913103,اردبيل - سرعين,38.13168,48.09445
3730636,اردبيل - گرمي (ساميان),913104,اردبيل - گرمي (ساميان),38.4073,48.2548
3730637,اردبيل - سرچم (كجل) (مرز استان),913106,اردبيل - سرچم (كجل) (مرز استان),37.421893,48.179862
9000290,,913107,اردبيل - سه راهي سرعين,38.1507743,48.1855309
3730638,نير - سراب (نير),913108,نير - سراب (نير),38.005483,47.96493
3730651,اردبيل - سرعين (ارجستان),913113,اردبيل - سرعين (ارجستان),38.21833,48.15893
3730639,آستارا - اردبيل (نمين - گيلانده),913151,آستارا - اردبيل (نمين - گيلانده),38.3245,48.3945
3730640,خلخال - اردبيل (اردبيل),913152,خلخال - اردبيل,38.168932,48.391438
3730641,سرعين - اردبيل,913153,سرعين - اردبيل,38.13168,48.09445
3730642,گرمي - اردبيل (ساميان),913154,گرمي - اردبيل (ساميان),38.4073,48.2548
3730643,سرچم - اردبيل (كجل) (مرز استان),913156,سرچم - اردبيل (كجل) (مرز استان),37.421893,48.179862
9000291,,913157,سه راهي سرعين - اردبيل,38.1507743,48.1855309
3730644,سراب - نير (نير),913158,سراب - نير (نير),38.005483,47.96493
3730659,سرعين - اردبيل (ارجستان),913163,سرعين - اردبيل (ارجستان),38.21833,48.15893
3730645,اردبیل - نير (نیر),913201,اردبیل - نير (نیر),38.038306,48.029304
3728586,نير - سراب (سراب),913202,نير - سراب,37.939975,47.677486
3730646,اردبيل - آبي بيگلو,913203,اردبيل - آبي بيگلو,38.245405,48.337683
3730647,اردبيل - فاراب,913218,اردبيل - فاراب,37.87246,48.37309
3730648,اردبيل - نير (شام اسبي),913225,اردبيل - نير (شام اسبي),38.188889,48.234889
3730649,اردبيل - آستارا (اردبيل - گيلانده) (خروجي اردبيل),913226,اردبيل - آستارا (اردبيل - گيلانده),38.29,48.33
3730634,اردبيل - خلخال (اردبيل),913227,اردبيل - خلخال,38.168932,48.391438
3730651,اردبيل - سرعين (ارجستان),913228,اردبيل - سرعين (ارجستان),38.21833,48.15893
3730652,اردبيل - گرمي (رضي - گرمي) (اميرکندي),913229,اردبيل - گرمي (رضي - گرمي),38.850846,47.9639
3730653,نير - اردبیل (نیر),913251,نير - اردبیل (نیر),38.038306,48.029304
3728585,سراب - نير (سراب),913252,سراب - نير ,37.939975,47.677486
3730654,آبي بيگلو - اردبيل,913253,آبي بيگلو - اردبيل,38.245405,48.337683
3730655,فاراب - اردبيل,913268,فاراب - اردبيل,37.87246,48.37309
3730656,نير - اردبيل (شام اسبي),913275,نير - اردبيل (شام اسبي),38.188889,48.234889
3730657,آستارا - اردبيل (گيلانده - اردبيل) (ورودي اردبيل),913276,آستارا - اردبيل (گيلانده - اردبيل),38.29,48.33
3730658,خلخال - اردبيل (متناظر توزين),913277,خلخال - اردبيل (متناظر توزين),38.133032,48.443896
3730659,سرعين - اردبيل (ارجستان),913278,سرعين - اردبيل (ارجستان),38.21833,48.15893
3730660,گرمي - اردبيل (گرمي - رضي) (اميرکندي),913279,گرمي - اردبيل (گرمي - رضي),38.850846,47.9639
3730661,اردبيل - آستارا (تونل حيران - آق چاي),913301,اردبيل - آستارا (تونل حيران - آق چاي),38.40835,48.59552
3730662,آستارا - اردبيل (آق چاي - تونل حيران),913351,آستارا - اردبيل (آق چاي - تونل حيران),38.40835,48.59552
3730663,بيله سوار - سه راهي بيله سوار,913401,بيله سوار - سه راهي بيله سوار,39.34646,48.27187
3730664,بيله سوار - گرمي,913402,بيله سوار - گرمي,39.30989,48.17391
3730665,جعفرآباد - پارس آباد,913405,جعفرآباد - پارس آباد,39.50532,48.037
3730666,سه راهي بيله سوار - بيله سوار,913451,سه راهي بيله سوار - بيله سوار,39.34646,48.27187
3730667,گرمي - بيله سوار,913452,گرمي - بيله سوار,39.30989,48.17391
3730668,پارس آباد - جعفرآباد,913455,پارس آباد - جعفرآباد,39.50532,48.037
3730669,سه‌راهي سربند - بران,913501,سه‌راهي سربند - بران,39.553711,47.673237
3730670,سه‌راهي سربند - اصلاندوز,913502,سه‌راهي سربند - اصلاندوز,39.561184,47.660235
3730671,اردبيل - مشکين‌شهر (ارباب کندي),913503,اردبيل - مشکين‌شهر (ارباب کندي),38.49274,47.9761
3730672,اصلاندوز - کليبر,913507,اصلاندوز - کليبر,39.42569,47.38197
3730676,پارس آباد - سه راهي سربند,913508,پارس آباد - سه راهي سربند,39.600341,47.74783
3730673,اردبيل - آستارا (نمين - تونل حيران) (مرز استان),913509,اردبيل - آستارا (نمين - تونل حيران) (مرز استان),38.430013,48.546313
3730674,جعفرآباد - بيله سوار,913510,جعفرآباد - بيله سوار,39.38674,48.20406
3730675,بران - قره‌آغاج,913511,بران - قره‌آغاج,39.260003,47.531864
3730676,پارس آباد - سه راهي سربند,913517,پارس آباد - سه راهي سربند,39.600341,47.74783
